"DepartmentKey","Address","City","County","DepartmentName","DepartmentSpecialty","DepartmentType","PostalCode","CensusTract"
7863,"631 Horne, Suite 300","Topeka","*Unspecified","FAMILY HEALTH TOPEKA","*Not Applicable","*Not Applicable","66606",20177000500
7864,"601 SW Corporate View Rd, Ste 200","Topeka","*Unspecified","FAMILY MEDICINE AT TALLGRASS","*Not Applicable","*Not Applicable","66615",20177003601
7865,"325 SW Frazier","Topeka","*Unspecified","FAMILY SERVICE AND GUIDANCE CENTER","*Not Applicable","*Not Applicable","66606",20177000500
7866,"1620 Wheeler St","Emporia","*Unspecified","FLINT HILLS CARE CENTER","*Not Applicable","*Not Applicable","66801",20111000300
7867,"2649 SW Arrowhead Road","Topeka","*Unspecified","FLORENCE CRITTENTON SERVICES","*Not Applicable","*Not Applicable","66614",20177003603
7868,"Frontier Forensics c/o Concur Invoice Capture 10700 Prairie Lakes Drive","EDEN PRAIRIE","HENNEPIN","SHAWNEE COUNTY CORONER'S OFFICE","*Not Applicable","*Not Applicable","55344",27053026005
7869,"1271 SW Woodhall","Topeka","*Unspecified","GAGE CENTER DENTAL GROUP","*Not Applicable","*Not Applicable","66604",20177003603
7870,"3630 Fairlawn Rd","Topeka","*Unspecified","GENSTLER EYE CENTER","*Not Applicable","*Not Applicable","66610",20177003605
7871,"3745 SW Wannamaker Rd. Ste A","Topeka","*Unspecified","ELARA CARING - HOSPICE","*Not Applicable","*Not Applicable","66610",20177003605
7872,"2121 SW Chelsea Dr","Topeka","*Unspecified","GENTIVA HOSPICE","*Not Applicable","*Not Applicable","66614",20177003603
7873,"619 SW Corporate View","Topeka","*Unspecified","HEARTLAND EYE CENTER","*Not Applicable","*Not Applicable","66615",20177003601
7874,"2231 SW Wanamaker Rd","Topeka","*Unspecified","HEARTLAND DIAGNOSTICS","*Not Applicable","*Not Applicable","66614",20177003603
7875,"2955 SW Wanamaker","Topeka","*Unspecified","HERITAGE MENTAL HEALTH CLINIC","*Not Applicable","*Not Applicable","66614",20177003603
7876,"2700 W 30th Ave","Emporia","*Unspecified","HOLIDAY RESORT","*Not Applicable","*Not Applicable","66801",20111000300
7877,"5820 Drury Lane","Topeka","*Unspecified","HOMESTEAD ASSISTED LIVING","*Not Applicable","*Not Applicable","66604",20177003603
7878,"2900 SW Oakley","Topeka","*Unspecified","HOSPICE CARE OF KANSAS","*Not Applicable","*Not Applicable","66614",20177003603
7879,"700 Cherokee","Oskaloosa","*Unspecified","HICKORY POINTE CARE AND REHAB CENTER","*Not Applicable","*Not Applicable","66066",20087020300
7880,"1119 Gage","Topeka","*Unspecified","ILIFF, R. DOUGLAS MD","*Not Applicable","*Not Applicable","66604",20177003603
7881,"140 NE 46th St","Topeka","*Unspecified","INDIAN CREEK VET CLINIC","*Not Applicable","*Not Applicable","66617",20177003301
7882,"1251 SW Arrowhead, Suite 103","Topeka","*Unspecified","INTERIM HEALTHCARE OF TOPEKA","*Not Applicable","*Not Applicable","66604",20177003603
7883,"312 Pennsylvania","Holton","*Unspecified","JACKSON COUNTY HEALTH DEPARTMENT","*Not Applicable","*Not Applicable","66436",20085982600
7884,"PO Box 327","Oskaloosa","*Unspecified","JEFFERSON COUNTY COURT SERVICES","*Not Applicable","*Not Applicable","66066",20087020300
7885,"1212 Walnut US Hwy 59","Oskaloosa","*Unspecified","JEFFERSON COUNTY HOME HEALTH","*Not Applicable","*Not Applicable","66066",20087020300
7886,"Bio Reference Laboratory Attn: Karyn Soumpholphakdy","ELMWOOD PARK","BERGEN","KANSAS JUVENILE CORRECTIONAL COMPLEX","*Not Applicable","*Not Applicable","7407",34003011200
7887,"634 SW Mulvane                                           Ste 300 (Hemo Cntr)                                   Ste 204 (Home Division)","Topeka","*Unspecified","KANSAS DIALYSIS SERVICES","*Not Applicable","*Not Applicable","66606",20177000500
7888,"6750 SW 29th St","Topeka","*Unspecified","KIDS FIRST PEDIATRIC URGENT CARE","*Not Applicable","*Not Applicable","66614",20177003603
7889,"1315 SW 6th St, Ste A","Topeka","*Unspecified","KANSAS FOOT CARE","*Not Applicable","*Not Applicable","66606",20177000500
7890,"Bio Reference Laboratory Attn: Karyn Soumpholphakdy","ELMWOOD PARK","BERGEN","KANSAS JUVENILE CORRECTION CENTER","*Not Applicable","*Not Applicable","7407",34003011200
7891,"3107 W 21st St","Topeka","*Unspecified","KANSAS NEUROLOGICAL INSTITUTE","*Not Applicable","*Not Applicable","66604",20177003603
7892,"Accounts Payable c/o Angela Rumbley","Topeka","*Unspecified","KANSAS REHAB HOSPITAL","*Not Applicable","*Not Applicable","66606",20177000500
7893,"Accounts Payable c/o Angela Rumbley","Topeka","*Unspecified","KANSAS REHAB HOSPITAL - WEST","*Not Applicable","*Not Applicable","66606",20177000500
7894,"1504 SW 8th","Topeka","*Unspecified","KANSAS REHAB HOSPITAL - QI/RM","*Not Applicable","*Not Applicable","66606",20177000500
7895,"3620 SW Fairlawn Rd. Suite 100","Topeka","*Unspecified","ENHABIT HOME HEALTH","*Not Applicable","*Not Applicable","66614",20177003603
7896,"2921 SW Wanamaker Dr","Topeka","*Unspecified","KS MEDICAL CLINIC DERMATOLOGY","*Not Applicable","*Not Applicable","66614",20177003603
7897,"1119 Gage","Topeka","*Unspecified","LACCHEO, MICHAEL MD","*Not Applicable","*Not Applicable","66604",20177003603
7898,"1021 SW Fleming Court","Topeka","*Unspecified","LEXINGTON PARK ASST LIVING","*Not Applicable","*Not Applicable","66604",20177003603
7899,"800 SW Lincoln","Topeka","*Unspecified","LINCOLN CENTER - ENVIRONMENTAL CULTURES","*Not Applicable","*Not Applicable","66606",20177000500
7900,"2830 SW Urish Road","Topeka","*Unspecified","LINCOLN CENTER WEST - ENVIRONMENTAL CULTURE","*Not Applicable","*Not Applicable","66614",20177003603
7901,"1128 SW Fairlawn                                         PO Box 4795","Topeka","*Unspecified","LYNDON FAMILY HEALTH CLINIC","*Not Applicable","*Not Applicable","66604",20177003603
7902,"1001 SW Garfield","TOPEKA","SHAWNEE","MARIAN CLINIC","*Not Applicable","*Not Applicable","66604",20177003603
7903,"7210 Hwy K4, Suite C","MERIDEN","JEFFERSON","MERIDEN HOME CARE","*Not Applicable","*Not Applicable","66512",20177003302
7904,"200 SW Frazier Circle","TOPEKA","SHAWNEE","MIDLAND CARE CONNECTION","*Not Applicable","*Not Applicable","66606",20177000500
7905,"1119 Gage","TOPEKA","SHAWNEE","MINOR MED","*Not Applicable","*Not Applicable","66604",20177003603
7906,"320 S. Kansas, Suite 400","TOPEKA","SHAWNEE","MITCHELL, ERIK MD","*Not Applicable","*Not Applicable","66603",20177000600
7907,"600 N Washington St","COUNCIL GROVE","MORRIS","MORRIS COUNTY HOSPITAL LAB","*Not Applicable","*Not Applicable","66846",20127983700
7908,"1600 Community Drive","SENECA","NEMAHA","NEMAHA VALLEY COMMUNITY HOSPITAL","*Not Applicable","*Not Applicable","66538",20131480300
7909,"618 SW Oakley Ave","TOPEKA","SHAWNEE","OAKLEY PLACE #1","*Not Applicable","*Not Applicable","66606",20177000500
7910,"3224 SW 29th","TOPEKA","SHAWNEE","OAK CREEK SENIOR LIVING","*Not Applicable","*Not Applicable","66614",20177003603
7911,"103 E 9th                                                      PO Box 197","LYNDON","OSAGE","OSAGE COUNTY HEALTH DEPARTMENT","*Not Applicable","*Not Applicable","66451",20139010300
7912,"1130 N Kansas Ave","TOPEKA","SHAWNEE","PARTNER IN PEDIATRICS","*Not Applicable","*Not Applicable","66608",20177000700
7913,"3500 SW 6th","TOPEKA","SHAWNEE","PEDIATRIC ASSOCIATES","*Not Applicable","*Not Applicable","66606",20177000500
7914,"2111 SW Randolph","TOPEKA","SHAWNEE","PEGGY KELLY HOUSE #1","*Not Applicable","*Not Applicable","66611",20177002800
7915,"1800 SW Fairmont Rd","TOPEKA","SHAWNEE","PEGGY KELLY HOUSE #2","*Not Applicable","*Not Applicable","66604",20177003603
7916,"320 Main, PO Box 310","WESTMORELAND","POTTAWATOMIE","POTTAWATOMIE COUNTY HEALTH DEPARTMENT","*Not Applicable","*Not Applicable","66549",20149000400
7917,"4712 SW 6th","TOPEKA","SHAWNEE","PRESBYTERIAN MANOR - ASSISTED LIVING","*Not Applicable","*Not Applicable","66606",20177000500
7918,"4712 SW 6th","TOPEKA","SHAWNEE","PRESBYTERIAN MANOR - COTTONWOOD","*Not Applicable","*Not Applicable","66606",20177000500
7919,"4712 SW 6th St","TOPEKA","SHAWNEE","PRESBYTERIAN MANOR - PRAIRIE POINT","*Not Applicable","*Not Applicable","66606",20177000500
7920,"4712 SW 6th","TOPEKA","SHAWNEE","PRESBYTERIAN MANOR - SUNFLOWER","*Not Applicable","*Not Applicable","66606",20177000500
7921,"815 SE Rice Road","TOPEKA","SHAWNEE","PRISON HEALTH SERVICE","*Not Applicable","*Not Applicable","66607",20177003901
7922,"PO Box 228","WAMEGO","POTTAWATOMIE","PRN HOME HEALTH AND HOSPICE","*Not Applicable","*Not Applicable","66547",20149000200
7923,"600 E PERRY ST","ROSSVILLE","SHAWNEE","ROSSVILLE HEALTHCARE AND REHAB CENTER","*Not Applicable","*Not Applicable","66533",20085982800
7924,"631 HORNE, SUITE 150","TOPEKA","SHAWNEE","RUPP UROLOGY CLINIC","*Not Applicable","*Not Applicable","66606",20177000500
7925,"PO BOX 229","SABETHA","NEMAHA","SABETHA COMMUNITY HOSPITAL","*Not Applicable","*Not Applicable","66534",20131980100
7926,"1700 W 7TH ST. SUITE 840","TOPEKA","SHAWNEE","SELECT SPECIALTY HOSPITAL","*Not Applicable","*Not Applicable","66606",20177000500
7927,"1700 W 7TH ST. SUITE 840","TOPEKA","SHAWNEE","SELECT SPECIALTY INFECTION CONTROL","*Not Applicable","*Not Applicable","66606",20177000500
7928,"1600 COMMUNITY DRIVE","SENECA","NEMAHA","SENECA FAMILY PRACTICE","*Not Applicable","*Not Applicable","66538",20131480300
7929,"1615 SW 8th Ave","TOPEKA","SHAWNEE","SHAWNEE COUNTY HEALTH AGENCY","*Not Applicable","*Not Applicable","66606",20177000500
7930,"2115 SW 10TH ST","TOPEKA","SHAWNEE","SHAWNEE COUNTY WEST 10TH PRIMARY CARE","*Not Applicable","*Not Applicable","66604",20177003603
7931,"1534 SW CLAY","TOPEKA","SHAWNEE","SHAWNEE COUNTY CD PROGRAM","*Not Applicable","*Not Applicable","66606",20177000500
7932,"2025 SE CALIFORNIA","TOPEKA","SHAWNEE","SHAWNEE COUNTY HEALTH CLINIC-CALIFORNIA","*Not Applicable","*Not Applicable","66607",20177003901
7933,"1615 SW 8TH","TOPEKA","SHAWNEE","SHAWNEE COUNTY MATERNAL & INFANT","*Not Applicable","*Not Applicable","66604",20177003603
7934,"1615 SW 8TH","TOPEKA","SHAWNEE","SHAWNEE COUNTY PRIMARY CARE","*Not Applicable","*Not Applicable","66606",20177000500
7935,"320 S. KANSAS AVE.","TOPEKA","SHAWNEE","SHAWNEE COUNTY CORONER","*Not Applicable","*Not Applicable","66603",20177000600
7936,"BioReference Laboratory Attn:Karyn SoumpholphakdySendoutsDept","ELMWOOD PARK","BERGEN","SHAWNEE COUNTY JAIL","*Not Applicable","*Not Applicable","7407",34003011200
7937,"3401 SW Harrison St","TOPEKA","SHAWNEE","SHELTERED LIVING","*Not Applicable","*Not Applicable","66611",20177002800
7938,"4646 NW FIELDING RD","TOPEKA","SHAWNEE","ST FRANCIS HEALTH CENTER AT HUNTER'S RIDGE","*Not Applicable","*Not Applicable","66618",20177000700
7939,"6001 SW 6TH ST, STE 320","TOPEKA","SHAWNEE","ST FRANCIS HEALTH CENTER AT RIVER HILL","*Not Applicable","*Not Applicable","66615",20177003601
7940,"600 SW JEWELL","TOPEKA","SHAWNEE","ST FRANCIS FAMILY MEDICINE","*Not Applicable","*Not Applicable","66606",20177000500
7941,"601 SW CORPORATE VIEW","TOPEKA","SHAWNEE","ST FRANCIS FEMALE PELVIC MEDICINE & RECONSTRUCTIVE SURGERY","*Not Applicable","*Not Applicable","66615",20177003601
7942,"2835 SW MISSION WOOD DR","TOPEKA","SHAWNEE","ST FRANCIS FAMILY MEDICINE-MISSION WOODS","*Not Applicable","*Not Applicable","66614",20177003603
7943,"601 SW CORPORATE VIEW","TOPEKA","SHAWNEE","ST FRANCIS FAMILY MEDICINE-CORPORATE VIEW","*Not Applicable","*Not Applicable","66615",20177003601
7944,"PO Box 1010","LAFAYETTE","BOULDER","ST FRANCIS HOSPITAL LABORATORY","*Not Applicable","*Not Applicable","80026",8013012905
7945,NA,NA,"*Unspecified","FILTER SERVICE OF KANSAS","*Not Applicable","*Not Applicable",NA,NA
7946,"2649 SW ARROWHEAD ROAD","TOPEKA","SHAWNEE","FLORENCE CRITTENTON SERV - TOXICOLOGY","*Not Applicable","*Not Applicable","66614",20177003603
7947,NA,NA,"*Unspecified","WIBW RADIO","*Not Applicable","*Not Applicable",NA,NA
7948,"300 UTAH","HIAWATHA","BROWN","HIAWATHA COMMUNITY HOSPITAL - TOXICOLOGY","*Not Applicable","*Not Applicable","66434",20013980700
7949,"1119 SW GAGE","TOPEKA","SHAWNEE","MINOR MED-TOXICOLOGY","*Not Applicable","*Not Applicable","66604",20177003603
7950,"120 W 8TH ST, PO BOX 460","ONAGA","POTTAWATOMIE","ONAGA COMMUNITY HEALTH SYSTEMS-TOXICOLOGY","*Not Applicable","*Not Applicable","66521",20149000100
7951,"3401 SW Harrison St","TOPEKA","SHAWNEE","SHELTERED LIVING-TOXICOLOGY","*Not Applicable","*Not Applicable","66611",20177002800
7952,NA,NA,"*Unspecified","STORMONT-VAIL WORKCARE-TOXICOLOGY","*Not Applicable","*Not Applicable",NA,NA
7953,"234 Manor Circle","Alma","*Unspecified","ALMA MANOR","*Not Applicable","*Not Applicable","66401",20197983100
7954,"837 NW Harrison","Topeka","*Unspecified","AMERICAN MEDICAL EXAMS PA","*Not Applicable","*Not Applicable","66608",20177000700
7955,"1500 SW 10th                                             2nd Floor Pozez","Topeka","*Unspecified","BAKER UNIVERSITY SCHOOL OF NURSING","*Not Applicable","*Not Applicable","66604",20177003603
7956,"206 GRAND AVENUE","ST MARYS","POTTAWATOMIE","ST. MARYS HEALTH CENTER","*Not Applicable","*Not Applicable","66536",20085082800
7957,"5847 SW 29TH ST","TOPEKA","SHAWNEE","STONESTREET PROFESSIONAL OFFICES","*Not Applicable","*Not Applicable","66614",20177003603
7958,"823 MULVANE SUITE 101","TOPEKA","SHAWNEE","STORMONT-VAIL SINGLE DAY SURGERY","*Not Applicable","*Not Applicable","66606",20177000500
7959,"Barb Weybrew  Financial Management 3rd & MacVicar","TOPEKA","SHAWNEE","STORMONT-VAIL WORKCARE","*Not Applicable","*Not Applicable","66604",20177003603
7960,"920 SW LANE","TOPEKA","SHAWNEE","STORMONT-VAIL EXCELLENT SURGERY CENTER","*Not Applicable","*Not Applicable","66604",20177003603
7961,"3405 NW HUNTERS RIDGE STE 100","TOPEKA","SHAWNEE","SUNFLOWER PROMPT/PRIMARY CARE, LLC","*Not Applicable","*Not Applicable","66618",20177000700
7962,"Barb Weybrew  Financial Management 3rd & MacVicar","TOPEKA","SHAWNEE","STORMONT-VAIL HUMAN RESOURCES/EMPLOYEE HEALTH","*Not Applicable","*Not Applicable","66604",20177003603
7963,"601 SW CORPORATE VIEW RD STE 200","TOPEKA","SHAWNEE","TALLGRASS IMMEDIATE CARE","*Not Applicable","*Not Applicable","66615",20177003601
7964,"6001 SW 6TH ST SUITE 200","TOPEKA","SHAWNEE","TALLGRASS ORTHOPEDIC SPORTS MEDICINE","*Not Applicable","*Not Applicable","66615",20177003601
7965,"6001 SW 6TH ST SUITE 220","TOPEKA","SHAWNEE","TALLGRASS SURGICAL SPECIALISTS","*Not Applicable","*Not Applicable","66615",20177003601
7966,"3314 SW FRONT ST","TOPEKA","SHAWNEE","TOPEKA ADULT CARE CENTER","*Not Applicable","*Not Applicable","66606",20177000500
7967,"1123 SW GAGE","TOPEKA","SHAWNEE","TOPEKA ALLERGY & ASTHMA CLINIC","*Not Applicable","*Not Applicable","66604",20177003603
7968,"Bio Reference Laboratory Attn: Karyn Soumpholphakdy","ELMWOOD PARK","BERGEN","TOPEKA CORRECTIONAL FACILITY","*Not Applicable","*Not Applicable","7407",34003011200
7969,"920 SW LANE","TOPEKA","SHAWNEE","TOPEKA EAR, NOSE AND THROAT","*Not Applicable","*Not Applicable","66604",20177003603
7970,"2526 W 15 AVE","EMPORIA","LYON","TOPEKA EAR, NOSE AND THROAT - EMPORIA","*Not Applicable","*Not Applicable","66801",20111000300
7971,"6730 SW MISSION VIEW DRIVE","TOPEKA","SHAWNEE","TOPEKA OB/GYN (WEST)","*Not Applicable","*Not Applicable","66614",20177003603
7972,"634 SW MULVANE SUITE 209","TOPEKA","SHAWNEE","TOPEKA OB/GYN ASSOCIATES","*Not Applicable","*Not Applicable","66604",20177003603
7973,"1500 SW 10TH ST","TOPEKA","SHAWNEE","TOPEKA PATHOLOGY GROUP","*Not Applicable","*Not Applicable","66604",20177003603
7974,"6750 SW 29TH ST","TOPEKA","SHAWNEE","TOPEKA PEDIATRICS, PA","*Not Applicable","*Not Applicable","66614",20177003603
7975,"3630 FAIRLAWN RD","TOPEKA","SHAWNEE","TOPEKA SURGERY CENTER","*Not Applicable","*Not Applicable","66610",20177003605
7976,"3630 FAIRLAWN RD","TOPEKA","SHAWNEE","TOPEKA SURGERY CENTER (AND GENSTLER EYE CENTER)","*Not Applicable","*Not Applicable","66610",20177003605
7977,"1516 SW 6TH","TOPEKA","SHAWNEE","TOPEKA UROLOGY CLINIC","*Not Applicable","*Not Applicable","66606",20177000500
7978,"Attn: Phil Salazer MS T-115A","TOPEKA","SHAWNEE","VA HOSPITAL","*Not Applicable","*Not Applicable","66622",20177001601
7979,"330 SW OAKLEY","TOPEKA","SHAWNEE","VALEO BEHAVIORAL HEALTH CARE CSS","*Not Applicable","*Not Applicable","66606",20177000500
7980,"1800 SE 21ST ST","TOPEKA","SHAWNEE","VISITING NURSES CYNTHIA LEWIS, CEO","*Not Applicable","*Not Applicable","66607",20177003901
7981,"215 KANSAS","ALMA","WABAUNSEE","WABAUNSEE COUNTY HEALTH DEPARTMENT","*Not Applicable","*Not Applicable","66401",20197983100
7982,"619 SW CORPORATE VIEW","TOPEKA","SHAWNEE","WASHBURN SURGERY CENTER","*Not Applicable","*Not Applicable","66615",20177003601
7983,"1700 COLLEGE","TOPEKA","SHAWNEE","WASHBURN UNIVERSITY STUDENT HEALTH","*Not Applicable","*Not Applicable","66601",20177004000
7984,"929 MULVANE","TOPEKA","SHAWNEE","WOMENS HEART ADVANTAGE","*Not Applicable","*Not Applicable","66604",20177003603
7985,"3520 SW 6TH ST SUITE B","TOPEKA","SHAWNEE","WOUND CARE CENTER - SV","*Not Applicable","*Not Applicable","66606",20177000500
7986,"Barb Weybrew  Financial Management 3rd & MacVicar","Topeka","*Unspecified","SAFETY/EMPLOYEE HEALTH","*Not Applicable","*Not Applicable","66604",20177003603
7987,"3415 SW 6TH AVE","TOPEKA","*Unspecified","CELEBRATION VILLA OF HEARTHSTONE EAST","*Not Applicable","*Not Applicable","66606",20177000500
7988,"3515 SW 6TH AVE","TOPEKA","*Unspecified","CELEBRATION VILLA OF HEARTHSTONE WEST","*Not Applicable","*Not Applicable","66606",20177000500
7989,"2231 SW WANAMAKER RD","TOPEKA","SHAWNEE","HEARTLAND HOSPICE","*Not Applicable","*Not Applicable","66614",20177003603
7990,"1500 SW 10th St","TOPEKA","SHAWNEE","LAB CORP OF AMERICA","*Not Applicable","*Not Applicable","66604",20177003603
7991,"618 SW Oakley Ave","TOPEKA","SHAWNEE","OAKLEY PLACE #2","*Not Applicable","*Not Applicable","66606",20177000500
7992,"4101 SW Martin Drive","TOPEKA","SHAWNEE","PATHWAYS FAMILY SERVICES","*Not Applicable","*Not Applicable","66609",20177002800
7993,"1101 SW 29th St","TOPEKA","SHAWNEE","ST FRANCIS HEALTH CENTER AT BREWSTER PLACE","*Not Applicable","*Not Applicable","66611",20177002800
7994,"6730 SW 29th St","TOPEKA","SHAWNEE","ST FRANCIS SFPC - DIABETES MANAGEMENT CENTER","*Not Applicable","*Not Applicable","66614",20177003603
7995,"1931 SW Arvonia Place","TOPEKA","SHAWNEE","LEGEND SENIOR LIVING AT CAPITOL RIDGE","*Not Applicable","*Not Applicable","66615",20177003601
7996,"3310 SE 29th St Ste 300","TOPEKA","SHAWNEE","ST FRANCIS AT LAKE SHAWNEE","*Not Applicable","*Not Applicable","66605",20177003001
7997,"747 NW WALNUT LN","TOPEKA","SHAWNEE","AUTUMN HOME PLUS","*Not Applicable","*Not Applicable","66617",20177003301
7998,NA,NA,"*Unspecified","CENTRAL CARE PA","*Not Applicable","*Not Applicable",NA,NA
7999,"2401 GILLHAM RD","KANSAS CITY","JACKSON","CHILDRENS MERCY HOSPITAL","*Not Applicable","*Not Applicable","64108",29095004100
8000,NA,NA,"*Unspecified","CANCER CENTER OF KANSAS","*Not Applicable","*Not Applicable",NA,NA
8001,"2201 SW 29TH ST","TOPEKA","SHAWNEE","CONSOLE, DAVID A MD","*Not Applicable","*Not Applicable","66611",20177002800
8002,"5847 SW 29TH ST","TOPEKA","SHAWNEE","HATCHER, ELIZABETH MD, PHD","*Not Applicable","*Not Applicable","66614",20177003603
8003,"1110 COLUMBINE DR","HOLTON","JACKSON","HOLTON COMMUNITY HOSPITAL - HOLTON FAMILY MEDICINE","*Not Applicable","*Not Applicable","66436",20085982600
8004,"1603 W 4TH ST","HOLTON","JACKSON","HOLTON FAMILY HEALTH CLINIC","*Not Applicable","*Not Applicable","66436",20085982600
8005,"2200 SW 6TH AVE","TOPEKA","SHAWNEE","KANSAS MEDICAL CLINIC PA","*Not Applicable","*Not Applicable","66606",20177000500
8006,"10777 NALL AVE STE 200","OVERLAND PARK","JOHNSON","KANSAS UNIVERSITY WOMENS HEALTH - CENTER FOR ADVANCED REPRODUCTIVE MEDICINE","*Not Applicable","*Not Applicable","66212",20091051905
8007,"3901 RAINBOW BLVD","KANSAS CITY","WYANDOTTE","KANSAS UNIVERSITY MEDICAL CENTER","*Not Applicable","*Not Applicable","66160",20209045200
8008,"4201 ANDERSON AVE BLDG C","MANHATTAN","RILEY","NORTHEAST KANSAS FACIAL PLASTIC ENT & PULMONOLOGY","*Not Applicable","*Not Applicable","66503",20161000600
